market,name,code,scode
KOSPI,쌍방울,KR7102280005,102280
KOSPI,써니전자,KR7004770004,004770
KONEX,썬테크,KR7217320001,217320
KOSDAQ,썸에이지,KR7208640003,208640
KOSDAQ,쎄노텍,KR7222420002,222420
KOSDAQ,쎄니트,KR7037760006,037760
KOSDAQ,쎄트렉아이,KR7099320004,099320
KOSDAQ,쎌바이오텍,KR7049960008,049960
KOSDAQ,쏘닉스,KR7088280003,088280
KOSPI,쏘카,KR7403550007,403550
KOSDAQ,쏠리드,KR7050890003,050890
KOSDAQ,쓰리빌리언,KR7394800007,394800
KOSDAQ,쓰리에이로직스,KR7177900008,177900
KOSDAQ,씨메스,KR7475400008,475400
KOSDAQ,CBI,KR7013720008,013720
KOSDAQ,씨싸이트,KR7109670000,109670
KOSDAQ,씨씨에스,KR7066790007,066790
KOSDAQ,씨아이에스,KR7222080004,222080
KOSPI,씨아이테크,KR7004920005,004920
KONEX,씨알푸드,KR7236030003,236030
KONEX,씨앗,KR7103660007,103660
KOSDAQ,씨앤씨인터내셔널,KR7352480008,352480
KONEX,씨앤에스링크,KR7245450002,245450
KOSDAQ,CNH,KR7023460009,023460
KOSDAQ,씨앤지하이테크,KR7264660002,264660
KOSDAQ,씨앤투스,KR7352700009,352700
KOSDAQ,CNT85,KR7056730005,056730
KOSDAQ,씨어스테크놀로지,KR7458870003,458870
KOSDAQ,CS,KR7065770000,065770
KOSDAQ,씨에스베어링,KR7297090003,297090
KOSDAQ,CSA 코스믹,KR7083660001,083660
KOSPI,씨에스윈드,KR7112610001,112610
KOSDAQ,씨엑스아이,KYG2114A1094,900120
KOSDAQ,씨엔알리서치,KR7359090008,359090
KOSDAQ,씨엔플러스,KR7115530008,115530
KOSDAQ,씨유메디칼,KR7115480006,115480
KOSDAQ,씨유박스,KR7340810001,340810
KOSDAQ,씨유테크,KR7376290003,376290
KOSDAQ,씨이랩,KR7189330004,189330
KOSPI,CJ대한통운,KR7000120006,000120
KOSDAQ,CJ 바이오사이언스,KR7311690002,311690
KOSPI,CJ CGV,KR7079160008,079160
KOSDAQ GLOBAL,CJ ENM,KR7035760008,035760
KOSPI,CJ제일제당 우,KR7097951008,097955
KOSPI,CJ제일제당,KR7097950000,097950
KOSDAQ,CJ프레시웨이,KR7051500007,051500
KOSDAQ,씨젠,KR7096530001,096530
KOSDAQ,CG인바이츠,KR7083790006,083790
KOSDAQ,씨큐브,KR7101240000,101240
KOSDAQ,씨티씨바이오,KR7060590007,060590
KOSPI,씨티알모빌리티,KR7308170000,308170
KOSDAQ,씨티케이,KR7260930003,260930
KOSDAQ,씨피시스템,KR7413630005,413630
KOSDAQ,아가방컴퍼니,KR7013990007,013990
KOSDAQ,아나패스,KR7123860009,123860
KOSDAQ,아난티,KR7025980004,025980
KOSPI,아남전자,KR7008700007,008700
KOSDAQ,아모그린텍,KR7125210005,125210
KOSPI,아모레G우,KR7002791002,002795
KOSPI,아모레G3우(전환),KR700279K010,00279K
KOSPI,아모레G,KR7002790004,002790
KOSPI,아모레퍼시픽우,KR7090431008,090435
KOSPI,아모레퍼시픽,KR7090430000,090430
KOSDAQ,아모텍,KR7052710001,052710
KOSDAQ,아미노로직스,KR7074430000,074430
KOSDAQ,아미코젠,KR7092040005,092040
KOSDAQ,아바코,KR7083930008,083930
KOSDAQ,아바텍,KR7149950008,149950
KOSDAQ,아비코전자,KR7036010007,036010
KOSPI,아세아,KR7002030005,002030
KOSPI,아세아시멘트,KR7183190008,183190
KOSPI,아세아제지,KR7002310001,002310
KOSDAQ,아세아텍,KR7050860006,050860
KOSPI,아센디오,KR7012170007,012170
KOSDAQ,아셈스,KR7136410008,136410
KOSDAQ,아스타,KR7246720007,246720
KOSDAQ,아스테라시스,KR7450950001,450950
KOSDAQ,아스트,KR7067390005,067390
KOSDAQ,아스플로,KR7159010008,159010
KOSDAQ,아시아경제,KR7127710002,127710
KOSPI,아시아나IDT,KR7267850006,267850
KOSPI,아시아나항공,KR7020560009,020560
KOSDAQ,아우딘퓨쳐스,KR7227610003,227610
KOSDAQ,아이디스,KR7143160000,143160
KOSDAQ,아이디스홀딩스,KR7054800008,054800
KOSDAQ,아이디피,KR7332370006,332370
KOSPI,아이마켓코리아,KR7122900004,122900
KOSDAQ,아이비김영,KR7339950008,339950
KOSDAQ,아이비젼웍스,KR7469750004,469750
KOSDAQ,IBKS제20호스팩,KR7439730003,439730
KOSDAQ,IBKS제21호스팩,KR7442770004,442770
KOSDAQ,IBKS제22호스팩,KR7448760009,448760
KOSDAQ,IBKS제23호스팩,KR7467930004,467930
KOSDAQ,IBKS제24호스팩,KR7469480008,469480
KOSDAQ,아이빔테크놀로지,KR7460470008,460470
KOSDAQ,아이센스,KR7099190001,099190
KOSDAQ,아이스크림미디어,KR7461300006,461300
KOSDAQ,아이스크림에듀,KR7289010001,289010
KOSDAQ,아이쓰리시스템,KR7214430001,214430
KOSDAQ,아이씨디,KR7040910002,040910
KOSDAQ,아이씨에이치,KR7368600003,368600
KOSDAQ,아이씨티케이,KR7456010008,456010
KOSDAQ,아이앤씨,KR7052860004,052860
KOSDAQ,아이언디바이스,KR7464500008,464500
KOSPI,아이에스동서,KR7010780005,010780
KOSDAQ,ISC,KR7095340006,095340
KOSDAQ,아이에이,KR7038880001,038880
KOSDAQ,아이엘사이언스,KR7307180000,307180
KOSDAQ,아이엠,KR7101390003,101390
KOSDAQ,아이엠비디엑스,KR7461030009,461030
KOSDAQ,iMBC,KR7052220001,052220
KONEX,아이엠지티,KR7456570001,456570
KOSDAQ,아이엠티,KR7451220008,451220
KONEX,아이오바이오,KR7447690009,447690
KOSDAQ,아이윈,KR7090150004,090150
KOSDAQ,아이윈플러스,KR7123010001,123010
KOSDAQ,아이즈비전,KR7031310006,031310
KOSDAQ,아이지넷,KR7462980004,462980
KOSDAQ,아이진,KR7185490000,185490
KOSDAQ,아이컴포넌트,KR7059100008,059100
KONEX,아이케이세미콘,KR7149010001,149010
KOSDAQ,아이퀘스트,KR7262840002,262840
KOSDAQ,아이큐어,KR7175250000,175250
KOSDAQ,아이크래프트,KR7052460003,052460
KOSDAQ,아이텍,KR7119830008,119830
KOSDAQ,아이톡시,KR7052770005,052770
KOSDAQ,아이티센,KR7124500000,124500
KOSDAQ,아이티센엔텍,KR7010280006,010280
KONEX,아이티센코어,KR7243870003,243870
KOSDAQ,아이티아이즈,KR7372800003,372800
KOSDAQ GLOBAL,아이티엠반도체,KR7084850007,084850
KOSDAQ,아이패밀리에스씨,KR7114840002,114840
KOSPI,아주스틸,KR7139990006,139990
KOSDAQ,아주IB투자,KR7027360007,027360
KOSDAQ,아즈텍WB,KR7032080004,032080
KOSDAQ,아진산업,KR7013310008,013310
KOSDAQ,아진엑스텍,KR7059120006,059120
KOSPI,아진전자부품,KR7009320003,009320
KOSDAQ,아크솔루션스,KR7203690003,203690
KOSDAQ,아톤,KR7158430009,158430
KOSDAQ,아티스트스튜디오,KR7200350007,200350
KOSDAQ,아티스트유나이티드,KR7321820003,321820
KONEX,아퓨어스,KR7149300006,149300
KONEX,아하,KR7102950003,102950
KOSDAQ,안국약품,KR7001540004,001540
KOSDAQ,안랩,KR7053800009,053800
KONEX,안지오랩,KR7251280004,251280
KOSDAQ,안트로젠,KR7065660003,065660
KOSDAQ,알로이스,KR7297570004,297570
KOSPI,알루코,KR7001780006,001780
KOSDAQ,알리코제약,KR7260660006,260660
KOSDAQ,알멕,KR7354320004,354320
KOSDAQ,알비더블유,KR7361570005,361570
KOSDAQ,알서포트,KR7131370009,131370
KOSDAQ,알에스오토메이션,KR7140670001,140670
KOSDAQ,RF머트리얼즈,KR7327260006,327260
KOSDAQ,알에프세미,KR7096610001,096610
KOSDAQ,RF시스템즈,KR7474610003,474610
KOSDAQ,RFHIC,KR7218410009,218410
KOSDAQ,알에프텍,KR7061040002,061040
KOSDAQ,알엔투테크놀로지,KR7148250004,148250
KOSDAQ,알체라,KR7347860009,347860
KOSDAQ GLOBAL,알테오젠,KR7196170005,196170
KOSDAQ,알톤,KR7123750002,123750
KOSDAQ,알티캐스트,KR7085810000,085810
KOSDAQ,알파녹스,KR7043100007,043100
KOSDAQ,알파홀딩스,KR7117670000,117670
KOSDAQ,알피바이오,KR7314140005,314140
KOSDAQ,압타머사이언스,KR7291650000,291650
KOSDAQ,압타바이오,KR7293780003,293780
KOSPI,애경산업,KR7018250001,018250
KOSPI,애경케미칼,KR7161000005,161000
KONEX,애니메디솔루션,KR7390110005,390110
KOSDAQ,애니젠,KR7196300008,196300
KOSDAQ,애니플러스,KR7310200001,310200
KOSDAQ,애닉,KR7299910000,299910
KOSDAQ,애드바이오텍,KR7179530001,179530
KOSDAQ,애머릿지,USU652221081,900100
KOSDAQ,액션스퀘어,KR7205500002,205500
KOSDAQ,액토즈소프트,KR7052790003,052790
KOSDAQ,액트로,KR7290740000,290740
KOSDAQ,앤디포스,KR7238090005,238090
KOSDAQ,앤씨앤,KR7092600006,092600
KOSDAQ,앱코,KR7129890000,129890
KOSDAQ,앱클론,KR7174900001,174900
KOSDAQ,앱트뉴로사이언스,KR7270520000,270520
KOSDAQ,야스,KR7255440000,255440
KOSDAQ,양지사,KR7030960009,030960
KOSDAQ,어보브반도체,KR7102120003,102120
KOSDAQ,얼라인드,KR7238120000,238120
KONEX,엄지하우스,KR7224810002,224810
KOSDAQ,에너토크,KR7019990001,019990
KOSPI,에넥스,KR7011090008,011090
KOSDAQ,에브리봇,KR7270660004,270660
KOSDAQ,에스넷,KR7038680005,038680
KOSPI,에스디바이오센서,KR7137310009,137310
KOSDAQ,에스디생명공학,KR7217480003,217480
KOSDAQ,에스디시스템,KR7121890008,121890
KOSDAQ,SDN,KR7099220006,099220
KOSDAQ,에스바이오메딕스,KR7304360001,304360
KOSDAQ,SV인베스트먼트,KR7289080004,289080
KOSDAQ,에스비비테크,KR7389500000,389500
KOSDAQ,SBI인베스트먼트,KR7019550003,019550
KOSPI,SBS,KR7034120006,034120
KOSDAQ,에스씨디,KR7042110007,042110
KOSDAQ,SCI평가정보,KR7036120004,036120
KOSDAQ,SCL사이언스,KR7246960009,246960
KOSDAQ,에스씨엠생명과학,KR7298060005,298060
KOSDAQ,에스아이리소스,KR7065420002,065420
KONEX,에스알바이오텍,KR7270210008,270210
KOSDAQ,에스앤더블류,KR7103230009,103230
KOSDAQ,에스앤디,KR7260970009,260970
KOSDAQ,에스앤에스텍,KR7101490001,101490
KOSDAQ,에스에너지,KR7095910006,095910
KOSDAQ,에스에스알,KR7275630002,275630
KOSDAQ,SAMG엔터,KR7419530001,419530
KOSDAQ,에스에이엠티,KR7031330004,031330
KOSDAQ,에스에이티이엔지,KR7351320007,351320
KOSDAQ,에스에이티,KR7060540002,060540
KOSDAQ GLOBAL,에스에프에이,KR7056190002,056190
KOSDAQ,SFA반도체,KR7036540003,036540
KOSDAQ,S&K폴리텍,KR7091340000,091340
KOSPI,에스엘,KR7005850003,005850
KOSDAQ,에스엘에스바이오,KR7246250005,246250
KONEX,에스엘테라퓨틱스,KR7258540004,258540
KOSDAQ,SM Life Design,KR7063440002,063440
KOSPI,에스엠벡셀,KR7010580009,010580
KOSDAQ,에스엠,KR7041510009,041510
KOSDAQ,SM C&C,KR7048550008,048550
KOSDAQ,에스엠코어,KR7007820004,007820
KOSDAQ,에스오에스랩,KR7464080001,464080
KOSDAQ,에스와이,KR7109610006,109610
KOSDAQ,에스와이스틸텍,KR7365330000,365330
KOSPI,에스원,KR7012750006,012750
KOSDAQ,에스제이그룹,KR7306040007,306040
KOSPI,SJG세종,KR7033530007,033530
KONEX,에스제이켐,KR7217910009,217910
KOSPI,SG세계물산,KR7004060000,004060
KOSDAQ,SGC E&C,KR7016250003,016250
KOSDAQ,SGA,KR7049470008,049470
KOSDAQ,SGA솔루션즈,KR7184230001,184230
KOSDAQ,SG&G,KR7040610008,040610
KOSDAQ,SG,KR7255220006,255220
KOSDAQ,에스지헬스케어,KR7398120006,398120
KOSPI,SK디스커버리우,KR7006121008,006125
KOSPI,SK디스커버리,KR7006120000,006120
KOSPI,SK바이오사이언스,KR7302440003,302440
KOSPI,SK바이오팜,KR7326030004,326030
KOSPI,SK이터닉스,KR7475150009,475150
KOSDAQ,에스케이증권제10호스팩,KR7457940005,457940
KOSDAQ,에스케이증권제11호스팩,KR7472230002,472230
KOSDAQ,에스케이증권제12호스팩,KR7473000008,473000
KOSDAQ,에스케이증권제13호스팩,KR7473950004,473950
KOSDAQ,에스케이증권제8호스팩,KR7435870001,435870
KOSDAQ,에스케이증권제9호스팩,KR7455910000,455910
KOSPI,SK하이닉스,KR7000660001,000660
KOSDAQ,에스켐,KR7475660007,475660
KOSDAQ,에스코넥,KR7096630009,096630
KOSDAQ,에스텍,KR7069510006,069510
KOSDAQ,에스트래픽,KR7234300002,234300
KOSDAQ,에스티아이,KR7039440003,039440
KOSDAQ,에스티오,KR7098660004,098660
KOSDAQ,에스티큐브,KR7052020005,052020
KOSDAQ GLOBAL,에스티팜,KR7237690003,237690
KOSDAQ,에스폴리텍,KR7050760008,050760
KOSDAQ,에스퓨얼셀,KR7288620008,288620
KOSDAQ,에스피소프트,KR7443670005,443670
KOSDAQ,에스피시스템스,KR7317830008,317830
KOSDAQ,에스피지,KR7058610007,058610
KOSDAQ,에쎈테크,KR7043340009,043340
KOSPI,에쓰씨엔지니어링,KR7023960008,023960
KOSDAQ,에어레인,KR7163280001,163280
KOSPI,에어부산,KR7298690009,298690
KOSDAQ,에이디칩스,KR7054630009,054630
KOSDAQ,에이디테크놀로지,KR7200710002,200710
KOSDAQ,에이럭스,KR7475580007,475580
KOSDAQ,에이루트,KR7096690003,096690
KOSPI,에이블씨엔씨,KR7078520004,078520
KOSDAQ,에이비엘바이오,KR7298380007,298380
KOSDAQ,에이비온,KR7203400007,203400
KOSDAQ,에이비프로바이오,KR7195990007,195990
KOSDAQ,에이스침대,KR7003800000,003800
KOSDAQ,에이스테크,KR7088800008,088800
KOSDAQ,에이스토리,KR7241840008,241840
KONEX,에이아이더뉴트리진,KR7311960009,311960
KOSDAQ,에이에스텍,KR7453860009,453860
KOSDAQ,에이에프더블류,KR7312610009,312610
KOSPI,에이엔피,KR7015260003,015260
KOSDAQ,에이엘티,KR7172670002,172670
KONEX,에이엠시지,KR7495900003,495900
KONEX,에이원알폼,KR7234070001,234070
KOSPI,에이리츠,KR7140910001,140910
KOSDAQ,에이직랜드,KR7445090004,445090
KOSPI,HDC랩스,KR7039570007,039570
KOSPI,HDC현대EP,KR7089470009,089470
KOSPI,HD한국조선해양,KR7009540006,009540
KOSPI,HD현대건설기계,KR7267270007,267270
KOSPI,HD현대마린솔루션,KR7443060009,443060
KOSPI,HD현대마린엔진,KR7071970008,071970
KOSPI,HD현대미포,KR7010620003,010620
KOSPI,HD현대,KR7267250009,267250
KOSPI,HD현대에너지솔루션,KR7322000001,322000
KOSPI,HD현대인프라코어,KR7042670000,042670
KOSPI,HD현대일렉트릭,KR7267260008,267260
KOSPI,HD현대중공업,KR7329180004,329180
KOSDAQ,에이치브이엠,KR7295310007,295310
KOSDAQ,HB솔루션,KR7297890006,297890
KOSDAQ,HB인베스트먼트,KR7440290005,440290
KOSDAQ,HB테크놀러지,KR7078150000,078150
KOSDAQ,에이치시티,KR7072990005,072990
KOSDAQ,HRS,KR7036640001,036640
KOSPI,HS화성,KR7002460004,002460
KOSPI,HS효성,KR7487570004,487570
KOSPI,HS효성첨단소재,KR7298050006,298050
KOSDAQ,에이치엔에스하이텍,KR7044990000,044990
KOSDAQ,HLB,KR7028300002,028300
KOSPI,HLB글로벌,KR7003580008,003580
KOSDAQ,HLB바이오스텝,KR7278650007,278650
KONEX,HLB사이언스,KR7343090007,343090
KOSDAQ,HLB생명과학,KR7067630004,067630
KOSDAQ,HLB제넥스,KR7187420005,187420
KOSDAQ,HLB제약,KR7047920004,047920
KOSDAQ,HLB테라퓨틱스,KR7115450009,115450
KOSDAQ,HLB파나진,KR7046210001,046210
KOSDAQ,에이치엘사이언스,KR7239610009,239610
KOSDAQ,에이치엠씨제6호스팩,KR7462020009,462020
KOSDAQ,에이치엠씨제7호스팩,KR7477340004,477340
KOSPI,HMM,KR7011200003,011200
KOSDAQ,에이치와이티씨,KR7148930001,148930
KOSDAQ,에이치이엠파마,KR7376270005,376270
KOSDAQ,에이치케이,KR7044780005,044780
KOSDAQ GLOBAL,HK이노엔,KR7195940002,195940
KOSDAQ GLOBAL,HPSP,KR7403870009,403870
KOSDAQ,에이치피오,KR7357230002,357230
KOSDAQ,에이텀,KR7355690009,355690
KOSDAQ,에이테크솔루션,KR7071670004,071670
KOSDAQ,에이텍,KR7045660008,045660
KOSDAQ,에이텍모빌리티,KR7224110007,224110
KOSDAQ,에이티넘인베스트,KR7021080007,021080
KOSDAQ,에이팩트,KR7200470003,200470
KONEX,에이펙스인텍,KR7207490004,207490
KOSDAQ,에이프로,KR7262260003,262260
KOSPI,에이프로젠바이오로직스,KR7003060001,003060
KOSPI,에이프로젠,KR7007460009,007460
KOSDAQ,에이프릴바이오,KR7397030008,397030
KOSPI,에이플러스에셋,KR7244920005,244920
KOSDAQ,AP시스템,KR7265520007,265520
KOSPI,에이피알,KR7278470000,278470
KOSDAQ,APS,KR7054620000,054620
KOSDAQ,AP위성,KR7211270004,211270
KOSDAQ,AP헬스케어,KR7109960005,109960
KOSDAQ,에치에프알,KR7230240004,230240
KOSDAQ,에코마케팅,KR7230360000,230360
KOSDAQ,에코바이오,KR7038870002,038870
KOSDAQ,에코볼트,KR7097780001,097780
KOSDAQ,에코아이,KR7448280008,448280
KOSDAQ,에코앤드림,KR7101360006,101360
KOSDAQ,에코캡,KR7128540002,128540
KOSDAQ,에코프로,KR7086520004,086520
KOSPI,에코프로머티,KR7450080007,450080
KOSDAQ GLOBAL,에코프로비엠,KR7247540008,247540
KOSDAQ GLOBAL,에코프로에이치엔,KR7383310000,383310
KOSDAQ,에코플라스틱,KR7038110003,038110
KOSDAQ,에프알텍,KR7073540007,073540
KOSDAQ,에프앤가이드,KR7064850001,064850
KOSDAQ,FSN,KR7214270001,214270
KOSDAQ,에프에스티,KR7036810000,036810
KOSDAQ,에프엔씨엔터,KR7173940008,173940
KOSDAQ,에프엔에스테크,KR7083500009,083500
KONEX,에피바이오텍,KR7446440000,446440
KOSDAQ,엑사이엔씨,KR7054940002,054940
KOSDAQ,엑세스바이오,KR8840090003,950130
KOSDAQ,엑셀세라퓨틱스,KR7373110006,373110
KOSDAQ,엑셈,KR7205100001,205100
KOSDAQ,엑스게이트,KR7356680009,356680
KOSDAQ,엑스큐어,KR7070300009,070300
KOSDAQ,엑스페릭스,KR7317770006,317770
KOSDAQ,엑스플러스,KR7373200005,373200
KOSDAQ,엑시온그룹,KR7069920007,069920
KOSDAQ,엑시콘,KR7092870005,092870
KOSPI,엑시큐어하이트론,KR7019490002,019490
KOSDAQ,엔바이오니아,KR7317870004,317870
KOSDAQ,엔브이에이치코리아,KR7067570002,067570
KOSDAQ,엔비티,KR7236810008,236810
KONEX,엔솔바이오사이언스,KR7140610007,140610
KOSDAQ,엔시스,KR7333620003,333620
KOSDAQ,엔시트론,KR7101400000,101400
KOSPI,엔씨소프트,KR7036570000,036570
KONEX,엔에스엠,KR7238170005,238170
KOSDAQ,엔에스이엔엠,KR7078860004,078860
KONEX,엔에스컴퍼니,KR7224760009,224760
KOSDAQ,엔에이치스팩23호,KR7422040006,422040
KOSDAQ,엔에이치스팩24호,KR7437780000,437780
KOSDAQ,엔에이치스팩25호,KR7438580003,438580
KOSDAQ,엔에이치스팩26호,KR7439410002,439410
KOSDAQ,엔에이치스팩27호,KR7440820009,440820
KOSDAQ,엔에이치스팩29호,KR7451700009,451700
KOSDAQ,엔에이치스팩30호,KR7466910007,466910
KOSDAQ,엔에이치스팩31호,KR7481890002,481890
KOSDAQ,NHN벅스,KR7104200001,104200
KOSDAQ GLOBAL,NHN KCP,KR7060250008,060250
KOSPI,NH올원리츠,KR7400760005,400760
KOSPI,NH투자증권우,KR7005941000,005945
KOSPI,NH투자증권,KR7005940002,005940
KOSDAQ,엔에프씨,KR7265740001,265740
KOSDAQ,NE능률,KR7053290003,053290
KOSDAQ,엔젠바이오,KR7354200008,354200
KOSDAQ,엔젤로보틱스,KR7455900001,455900
KOSDAQ,엔젯,KR7419080007,419080
KONEX,엔지브이아이,KR7093510006,093510
KOSDAQ,엔지스테크널러지,KR7208860007,208860
KOSDAQ,엔지켐생명과학,KR7183490002,183490
KOSPI,엔케이,KR7085310001,085310
KOSDAQ,엔케이맥스,KR7182400002,182400
KOSDAQ,엔켐,KR7348370008,348370
KOSDAQ,엔텔스,KR7069410009,069410
KOSDAQ,엔투텍,KR7227950003,227950
KOSDAQ,엔피,KR7291230001,291230
KOSDAQ,엔피디,KR7198080004,198080
KOSDAQ,NPX,KR7222160004,222160
KOSDAQ,엔피케이,KR7048830004,048830
KOSDAQ,엘디티,KR7096870001,096870
KONEX,엘리비젼,KR7276240009,276240
KOSPI,엘브이엠씨홀딩스,KYG5307W1015,900140
KOSDAQ,LB루셈,KR7376190005,376190
KOSDAQ,LB세미콘,KR7061970000,061970
KOSDAQ,LB인베스트먼트,KR7309960003,309960
KOSDAQ,엘앤씨바이오,KR7290650001,290650
KOSPI,엘앤에프,KR7066970005,066970
KOSDAQ,엘앤케이바이오,KR7156100000,156100
KOSDAQ,LS마린솔루션,KR7060370004,060370
KOSDAQ,LS머트리얼즈,KR7417200003,417200
KOSDAQ,LS증권,KR7078020005,078020
KONEX,엘에이티,KR7311060008,311060
KOSPI,LX하우시스우,KR7108671009,108675
KOSPI,LX하우시스,KR7108670001,108670
KOSPI,LX홀딩스1우,KR738380K012,38380K
KOSPI,LX홀딩스,KR7383800000,383800
KOSDAQ,엘엠에스,KR7073110009,073110
KOSDAQ,엘오티베큠,KR7083310003,083310
KOSPI,LG씨엔에스,KR7064400005,064400
KOSPI,LG헬로비전,KR7037560000,037560
KOSDAQ,엘컴텍,KR7037950003,037950
KOSDAQ,LK삼양,KR7225190008,225190
KOSDAQ,엘티씨,KR7170920003,170920
KOSDAQ,M83,KR7476080007,476080
KOSDAQ,엠게임,KR7058630005,058630
KOSDAQ,엠로,KR7058970005,058970
KOSDAQ,엠벤처투자,KR7019590009,019590
KOSPI,엠씨넥스,KR7097520001,097520
KOSDAQ,엠아이큐브솔루션,KR7373170000,373170
KOSDAQ,엠아이텍,KR7179290002,179290
KOSPI,엠앤씨솔루션,KR7484870001,484870
KOSDAQ,엠에스씨,KR7009780008,009780
KOSDAQ,엠에스오토텍,KR7123040008,123040
KOSDAQ,엠에프씨,KR7432980001,432980
KOSDAQ,엠에프엠코리아,KR7323230003,323230
KOSDAQ,엠오티,KR7413390006,413390
KOSDAQ,엠젠솔루션,KR7032790008,032790
KOSDAQ,엠케이전자,KR7033160003,033160
KOSDAQ,엠투아이,KR7347890006,347890
KOSDAQ,엠투엔,KR7033310004,033310
KOSDAQ,엠플러스,KR7259630002,259630
KOSDAQ,엣지파운드리,KR7105550008,105550
KOSDAQ,영림원소프트랩,KR7060850005,060850
KOSPI,영보화학,KR7014440002,014440
KOSDAQ,영우디에스피,KR7143540003,143540
KOSPI,영원무역,KR7111770004,111770
KOSPI,영원무역홀딩스,KR7009970005,009970
KOSPI,영진약품,KR7003520004,003520
KOSPI,영풍,KR7000670000,000670
KOSDAQ,영풍정밀,KR7036560001,036560
KOSPI,영풍제지,KR7006740005,006740
KOSPI,영화금속,KR7012280004,012280
KOSDAQ,영화테크,KR7265560003,265560
KOSPI,영흥,KR7012160008,012160
KOSDAQ,예림당,KR7036000008,036000
KOSDAQ,예선테크,KR7250930005,250930
KOSDAQ,예스24,KR7053280004,053280
KOSPI,예스코홀딩스,KR7015360001,015360
KOSDAQ,예스티,KR7122640006,122640
KOSDAQ,오가닉티코스메틱,HK0000312568,900300
KONEX,오건에코텍,KR7212310007,212310
KOSDAQ,오공,KR7045060001,045060
KOSDAQ,오디텍,KR7080520000,080520
KOSPI,오뚜기,KR7007310006,007310
KOSDAQ,오로라,KR7039830005,039830
KOSDAQ,오로스테크놀로지,KR7322310004,322310
KOSDAQ,오르비텍,KR7046120002,046120
KOSDAQ,오리엔탈정공,KR7014940001,014940
KOSPI,오리엔트바이오,KR7002630002,002630
KOSDAQ,오리엔트정공,KR7065500001,065500
KOSPI,오리온,KR7271560005,271560
KOSPI,오리온홀딩스,KR7001800002,001800
KOSDAQ,오리콤,KR7010470003,010470
KOSDAQ,오브젠,KR7417860004,417860
KOSDAQ,오비고,KR7352910004,352910
KOSDAQ,오상자이엘,KR7053980009,053980
KOSDAQ,오상헬스케어,KR7036220002,036220
KOSDAQ,오성첨단소재,KR7052420007,052420
KONEX,오션스바이오,KR7332190008,332190
KOSDAQ,오션인더블유,KR7052300001,052300
KOSDAQ,오스코텍,KR7039200001,039200
KOSDAQ,오스템,KR7031510001,031510
KOSPI,OCI홀딩스,KR7010060002,010060
KOSDAQ,오에스피,KR7368970000,368970
KOSDAQ,오이솔루션,KR7138080007,138080
KOSDAQ,오킨스전자,KR7080580004,080580
KOSDAQ,오텍,KR7067170001,067170
KOSDAQ,오토앤,KR7353590003,353590
KOSDAQ,오파스넷,KR7173130006,173130
KOSDAQ,오픈베이스,KR7049480007,049480
KOSDAQ,오픈엣지테크놀로지,KR7394280002,394280
KOSDAQ,오하임앤컴퍼니,KR7309930006,309930
KOSDAQ,온코닉테라퓨틱스,KR7476060009,476060
KOSDAQ,온코크로스,KR7382150001,382150
KOSPI,온타이드,KR7005320007,005320
KOSDAQ,올리패스,KR7244460002,244460
KOSDAQ,올릭스,KR7226950004,226950
KOSDAQ,옴니시스템,KR7057540007,057540
KOSDAQ,옵투스제약,KR7131030009,131030
KOSDAQ,옵트론텍,KR7082210006,082210
KOSDAQ,옵티시스,KR7109080002,109080
KOSDAQ,옵티코어,KR7380540005,380540
KOSDAQ,옵티팜,KR7153710009,153710
KOSDAQ,YW,KR7051390003,051390
KOSDAQ,와이랩,KR7432430007,432430
KOSDAQ,와이바이오로직스,KR7338840002,338840
KOSDAQ,YBM넷,KR7057030009,057030
KOSDAQ,와이솔,KR7122990005,122990
KOSDAQ,와이씨,KR7232140004,232140
KOSDAQ,와이씨켐,KR7112290002,112290
KOSDAQ,와이어블,KR7065530008,065530
KOSDAQ,와이엔텍,KR7067900001,067900
KOSDAQ,와이엠,KR7007530009,007530
KOSDAQ,와이엠씨,KR7155650005,155650
KOSDAQ,와이엠텍,KR7273640003,273640
KOSDAQ,와이엠티,KR7251370003,251370
KOSDAQ,와이오엠,KR7066430000,066430
KOSDAQ,와이제이링크,KR7209640002,209640
KOSDAQ,와이즈넛,KR7096250006,096250
KOSDAQ,와이즈버즈,KR7273060004,273060
KOSDAQ,와이지-원,KR7019210004,019210
KOSDAQ GLOBAL,와이지엔터테인먼트,KR7122870009,122870
KOSPI,YG PLUS,KR7037270006,037270
KOSPI,와이투솔루션,KR7011690005,011690
KOSDAQ,YTN,KR7040300006,040300
KOSDAQ,와이팜,KR7332570001,332570
KOSDAQ,와토스코리아,KR7079000006,079000
KOSPI,우리금융지주,KR7316140003,316140
KOSDAQ,우리기술,KR7032820003,032820
KOSDAQ,우리기술투자,KR7041190000,041190
KOSDAQ,우리넷,KR7115440000,115440
KOSDAQ,우리로,KR7046970000,046970
KOSDAQ,우리바이오,KR7082850009,082850
KOSDAQ,우리산업,KR7215360009,215360
KOSDAQ,우리산업홀딩스,KR7072470008,072470
KOSDAQ,우리손에프앤지,KR7073560005,073560
KOSDAQ,우리엔터프라이즈,KR7037400009,037400
KOSDAQ,우리이앤엘,KR7153490008,153490
KOSDAQ,우림피티에스,KR7101170009,101170
KOSPI,우성,KR7006980007,006980
KOSDAQ,우수AMS,KR7066590001,066590
